opFECHA;DENOMINACION;DEBE;opID
2018-09-30;2018-10-03;liniers tx2;8830,68;5028
2018-09-30;2018-10-04;lalee tx2;4438;5027
2018-09-30;2018-10-04;galicia tx2;7624,4;5026
2018-09-27;2018-10-01;palomar;580,61;4999
2018-09-27;2018-10-01;jauretche tx2;9879,24;4998
2018-09-26;2018-10-01;podesta tx2;4769,28;4985
2018-09-26;2018-10-01;pellegrini rodriguez;34148,71;4984
2018-09-26;2018-09-27;carlos tx2;10341,85;4983
2018-09-25;2018-10-01;vergara tx2;21277,97;4982
2018-09-25;2018-10-01;hurlingham tx2;14966,26;4981
2018-09-25;2018-09-26;riva 7579 tx2;434,16;4980
2018-09-25;2018-10-01;mitre 2230 tx2;20303,54;4979
2018-09-25;2018-10-01;velez sarsfield tx2;7515,46;4978
2018-09-25;2018-10-01;rodriguez tx2;17202,44;4977
2018-09-25;2018-09-27;alsina tx2;5651;4976
2018-09-25;2018-09-27;franco 5827;4669,07;4974
2018-09-25;2018-10-01;palomar;10400,14;4973
2018-09-25;2018-09-27;alberdi tx2;9580,18;4972
2018-09-25;2018-09-27;asamblea tx2;4705,92;4970
2018-09-25;2018-09-27;tapiales tx2;5723,37;4969
2018-09-23;2018-09-25;asamblea tx2;631,67;4956
2018-09-23;2018-09-25;congreso tx2;2843,71;4955
2018-09-23;2018-09-25;no existe mas - cordoba 2566;488,43;4954
2018-09-23;2018-09-25;martin triunvirato;4135,2;4953
2018-09-23;2018-09-25;martin 2521 tx2;1761,73;4952
2018-09-23;2018-09-26;colon;11959,2;4951
2018-09-23;2018-09-26;san fernando tx2;11619,4;4950
2018-09-23;2018-09-26;libreria origami;6711,48;4949
2018-09-23;2018-09-26;beccar tx2;4509,1;4947
2018-09-23;2018-09-25;cesar;8729,19;4946
2018-09-22;2018-09-26;yerbal cabildo tx2;2686,14;4945
2018-09-22;2018-09-27;achupallas tx2;11115,42;4944
2018-09-22;2018-09-26;gaona tx2;2852,63;4943
2018-09-20;2018-09-26;san moron tx2;12753,21;4923
2018-09-20;2018-09-20;marquez tx2;3215,65;4915
2018-09-20;2018-09-25;mosconi tx2;12976,66;4914
2018-09-20;2018-09-25;kimi tx2;3621,19;4913
2018-09-19;2018-09-25;avellaneda tx2;5923,44;4912
2018-09-19;2018-09-26;yrigoyen paz;8342,94;4911
2018-09-19;2018-09-20;maipu 24 tx2;562,73;4910
2018-09-19;2018-09-20;lopez tx2;1270,18;4909
2018-09-19;2018-09-25;diego santa fe;10225,5;4908
2018-09-19;2018-09-26;rolon tx2;5590,91;4907
2018-09-18;2018-09-21;san arieta;11465,65;4906
2018-09-18;2018-09-21;illia french;23749,54;4905
2018-09-18;2018-09-21;san justo tx2;13183,73;4904
2018-09-18;2018-09-21;illia santamarina;23895,72;4903
2018-09-18;2018-09-21;lucas castillo tx2;1299,29;4901
2018-09-18;2018-09-21;mercedes tx2;6791,11;4900
2018-09-18;2018-09-19;libreria los primos;939,6;4899
2018-09-18;2018-09-19;independencia tx2;1445,71;4898
2018-09-18;2018-09-19;forest 581 tx2;3505,16;4897
2018-09-18;2018-09-19;veronica tx2;9871,01;4896
2018-09-18;2018-09-19;lynmartin tx2;641,99;4895
2018-09-18;2018-09-19;moron belgrano tx2;3451,68;4894
2018-09-18;2018-09-19;pacheco tx2;5318,89;4893
2018-09-18;2018-09-19;xeng tx2;2328,96;4892
2018-09-17;2018-09-26;lacroze tx2;6226,05;4884
2018-09-17;2018-09-21;moreno tx2;23356,09;4883
2018-09-17;2018-09-21;merlo libertador;14095,59;4882
2018-09-17;2018-09-21;lujan tx2;14375,52;4881
2018-09-17;2018-09-20;libreria thomas;9736,01;4880
2018-09-16;2018-09-26;torcuato tx2;14403,67;4871
2018-09-16;2018-09-21;LAS ROCAS;57096,28;4870
2018-09-16;2018-09-21;la terminal;13069,35;4869
2018-09-16;2018-09-19;moron tx2;7927,6;4868
2018-09-16;2018-09-17;casares tx2;1922,27;4866
2018-09-16;2018-09-17;merlo tx2;1747,52;4865
2018-09-13;2018-09-18;lynmartin tx2;3213,94;4859
2018-09-13;2018-09-25;lynmartin tx2;12242,62;4858
2018-09-13;2018-09-21;lucas castillo tx2;1150,77;4857
2018-09-13;2018-09-18;veronica tx2;11265,45;4856
2018-09-13;2018-09-18;independencia tx2;2050,33;4855
2018-09-13;2018-09-18;libreria los primos;438,48;4854
2018-09-13;2018-09-18;forest 581 tx2;5180,7;4853
2018-09-13;2018-09-20;mercedes tx2;6513,27;4852
2018-09-12;2018-09-18;moron belgrano tx2;2390,2;4846
2018-09-12;2018-09-18;xeng tx2;5881,11;4845
2018-09-12;2018-09-18;pacheco tx2;15510,25;4844
2018-09-12;2018-09-13;pueyrredon tx2;9211,84;4840
2018-09-12;2018-09-13;lopez tx2;5413,400000000001;4839
2018-09-12;2018-09-13;maipu 24 tx2;2631,61;4838
2018-09-11;2018-09-21;bingocrovara tx2;12130,96;4837
2018-09-11;2018-09-21;illia tx2;13034,41;4836
2018-09-11;2018-09-26;ruta 23 tx2;3354,08;4835
2018-09-11;2018-09-19;soler tx2;11055,45;4834
2018-09-11;2018-09-13;rivadavia 2379 tx2;9177,32;4833
2018-09-11;2018-09-13;congreso tx2;3833,57;4832
2018-09-11;2018-09-13;asamblea tx2;1681,45;4831
2018-09-11;2018-09-13;riva 7579 tx2;2101,08;4830
2018-09-11;2018-09-13;no existe mas - cordoba 2566;2451,76;4829
2018-09-10;2018-09-25;san wilde tx2;22477,94;4822
2018-09-10;2018-09-21;castillo tx2;8317,86;4820
2018-09-10;2018-09-10;zac navarro;1252,8;4819
2018-09-09;2018-09-10;zac navarro;2443,76;4812
2018-09-09;2018-09-10;navarro las heras;3268,88;4811
2018-09-09;2018-09-10;san isidro tx2;240,26;4810
2018-09-09;2018-09-10;beccar tx2;5347,58;4809
2018-09-09;2018-09-10;martin 2521 tx2;2810,16;4806
2018-09-09;2018-09-10;podesta tx2;1881,52;4805
2018-09-09;2018-09-10;peron miguel;3420,75;4804
2018-09-09;2018-09-12;mitre avellaneda tx2;2781,68;4803
2018-09-09;2018-09-12;cesar;2835,96;4802
2018-09-09;2018-09-16;rodriguez tx2;10790,43;4801
2018-09-09;2018-09-12;galicia tx2;2782,78;4799
2018-09-07;2018-09-10;fischetti tx2;238,05;4785
2018-09-07;2018-09-10;yrigoyen paz;2408,9;4784
2018-09-07;2018-09-12;lomas yrigoyen;11543,18;4783
2018-09-07;2018-09-11;mitre san martin tx2;7077,83;4782
2018-09-07;2018-09-10;santos tx2;1805,92;4780
2018-09-07;2018-09-11;peron 3513 tx2;7961,57;4779
2018-09-07;2018-09-11;jose maria moreno tx2;3299,56;4778
2018-09-06;2018-09-09;beccar tx2;3231,03;4760
2018-09-06;2018-09-09;peron miguel;7411,47;4759
2018-09-06;2018-09-09;martin 2521 tx2;4039,54;4758
2018-09-06;2018-09-11;lafeluro tx2;4501,92;4757
2018-09-06;2018-09-11;lafenacional;2414,26;4756
2018-09-06;2018-09-09;san isidro tx2;2872,16;4755
2018-09-06;2018-09-09;suarez tx2;4826,02;4754
2018-09-05;2018-09-05;medrano tx2;518,4;4753
2018-09-05;2018-09-09;chacarita tx2;1988,7;4752
2018-09-05;2018-09-09;podesta tx2;1712,72;4751
2018-09-04;2018-09-10;la terminal;33365,26;4736
2018-09-03;2018-09-09;navarro las heras;1627,26;4735
2018-09-03;2018-09-10;san martin tx2;19494,34;4734
2018-09-03;2018-09-09;zac navarro;3093,4;4733
2018-09-03;2018-09-10;marcos paz tx2;15726,71;4732
2018-09-03;2018-09-12;belgrano tx2;9112,88;4731
2018-09-03;2018-09-06;santos tx2;5385,28;4730
2018-09-02;2018-09-06;olivos tx2;10523,8;4721
2018-08-30;2018-09-12;yrigoyen lanus;9978,75;4709
2018-08-30;2018-09-06;bocuzzi tx2;21585,15;4707
2018-08-30;2018-09-05;martin triunvirato;3438,83;4706
2018-08-29;2018-09-05;luisa tx2;11274,7;4704
2018-08-29;2018-09-05;medrano tx2;10010,92;4703
2018-08-29;2018-09-05;gaona tx2;299,85;4702
2018-08-29;2018-09-05;lynmartin tx2;168,38;4701
2018-08-28;2018-09-11;laferrere tx2;11237,37;4680
2018-08-28;2018-08-29;cesar;5626,55;4679
2018-08-28;2018-09-05;santa fe tx2;5184,79;4678
2018-08-28;2018-09-06;tapiales tx2;6275,56;4677
2018-08-27;2018-08-29;lomas rosas;6042,32;4676
2018-08-27;2018-09-06;mitre avellaneda tx2;1500,19;4668
2018-08-27;2018-09-06;alsina tx2;2475,84;4667
2018-08-27;2018-09-06;san wilde tx2;6197,78;4666
2018-08-27;2018-09-01;casares tx2;7554,66;4665
2018-08-27;2018-09-05;cabildo 1757;4470,83;4663
2018-08-27;2018-09-01;villegas tx2;8307,61;4662
2018-08-27;2018-09-01;villegas 1872 tx2;5061,68;4661
2018-08-27;2018-09-01;yrigoyen paz;4836,05;4660
2018-08-26;2018-09-01;merlo tx2;17078,57;4659
2018-08-26;2018-09-05;maipu yerbal tx2;6124,39;4657
2018-08-26;2018-09-05;avenida de mayo tx2;11813,35;4656
2018-08-26;2018-09-06;florida-martin tx2;6378,94;4655
2018-08-26;2018-08-28;xeng tx2;1424,19;4654
2018-08-23;2018-09-01;josecpaz tx2;6257,98;4631
2018-08-23;2018-08-27;gaona tx2;977,81;4630
2018-08-23;2018-08-28;podesta tx2;511,14;4629
2018-08-23;2018-08-29;calzada tx2;2033,33;4628
2018-08-23;2018-08-29;nico lomas tx2;1797,8;4627
2018-08-23;2018-08-29;san jose tx2;1052,35;4626
2018-08-23;2018-08-24;cesar;1448,9;4625
2018-08-23;2018-08-24;pilar miguel tx2;738,72;4624
2018-08-23;2018-08-24;rodriguez tx2;2364,12;4623
2018-08-23;2018-08-24;moreno tx2;1870,83;4622
2018-08-23;2018-08-24;moreno nemesio;1916,84;4621
2018-08-23;2018-08-28;avellaneda 3431;9929,17;4620
2018-08-23;2018-08-29;laferrere tx2;1799,54;4618
2018-08-23;2018-08-28;beccar tx2;249,87;4617
2018-08-23;2018-08-28;pacheco tx2;2669,07;4616
2018-08-21;2018-08-27;liniers tx2;681,59;4594
2018-08-21;2018-08-22;laferrere tx2;1165,36;4593
2018-08-21;2018-08-27;8000 tx2;6356,78;4592
2018-08-21;2018-08-27;cordoba tx2;7462,81;4590
2018-08-21;2018-08-23;3 de febrero tx2;7381,55;4589
2018-08-21;2018-08-28;soler tx2;10229,81;4588
2018-08-20;2018-08-24;moron tx2;3333,43;4572
2018-08-20;2018-08-29;laoeste tx2;5842,39;4570
2018-08-20;2018-08-29;lanus tx2;8506,47;4569
2018-08-20;2018-08-28;merlo moreno;5731,22;4568
2018-08-20;2018-08-27;asamblea tx2;2685;4567
2018-08-20;2018-08-24;martin merlo;2197,17;4565
2018-08-20;2018-08-27;linazca tx2;5192,51;4563
2018-08-20;2018-08-27;rivadavia tx2;2217,5;4562
2018-08-20;2018-08-27;cuenca tz2;5722,76;4561
2018-08-20;2018-08-27;kimi tx2;7018,79;4560
2018-08-17;2018-08-17;gustavo lomas tx2;1912,11;4559
2018-08-16;2018-08-23;LAS ROCAS;6272,04;4550
2018-08-16;2018-08-24;catan tx2;1719,39;4549
2018-08-16;2018-08-27;jose maria moreno tx2;7301,87;4548
2018-08-16;2018-08-24;martelo tx2;3987,4;4546
2018-08-16;2018-08-23;urquiza tx2;6647,64;4545
2018-08-16;2018-08-17;cesar;1598,49;4544
2018-08-16;2018-08-17;mercedes tx2;1430,78;4543
2018-08-15;2018-08-24;campana merlo;60835;4537
2018-08-14;2018-08-17;gustavo lomas tx2;2206,28;4535
2018-08-14;2018-08-17;lucas castillo tx2;3911,48;4534
2018-08-14;2018-08-17;claypole tx2;5458,99;4533
2018-08-14;2018-08-23;san isidro tx2;2610,58;4532
2018-08-14;2018-08-17;ciudadela tx2;1715,72;4531
2018-08-14;2018-08-23;mitre san martin tx2;455,33;4530
2018-08-13;2018-08-17;belgrano tx2;3631,43;4513
2018-08-13;2018-08-23;moreno nemesio;2996,56;4512
2018-08-13;2018-08-23;moreno tx2;6210,08;4511
2018-08-13;2018-08-23;rodriguez tx2;12670,11;4510
2018-08-13;2018-08-15;liniers tx2;1842,54;4509
2018-08-13;2018-08-23;pilar miguel tx2;261,27;4508
2018-08-12;2018-08-14;entre rios tx2;5411,13;4504
2018-08-11;2018-08-16;torcuato tx2;8998,19;4494
2018-08-11;2018-08-15;jose maria moreno tx2;497,14;4493
2018-08-11;2018-08-15;gaona tx2;2133,38;4492
2018-08-11;2018-08-16;3 de febrero tx2;499,74;4491
2018-08-11;2018-08-16;grand bourg tx2;10416,1;4490
2018-08-11;2018-08-16;jhonny grand bourg tx2;2437,46;4489
2018-08-11;2018-08-16;big store;2449,96;4488
2018-08-09;2018-08-10;monroe tx2;1260,93;4484
2018-08-09;2018-08-10;yerbal cabildo tx2;2335,84;4483
2018-08-09;2018-08-10;arribeños 2160;7932,29;4482
2018-08-09;2018-08-10;arribeños tx2;2804,45;4481
2018-08-09;2018-08-10;pacheco tx2;1194,91;4480
2018-08-09;2018-08-10;caseros tx2;1163,98;4479
2018-08-09;2018-08-10;xeng tx2;8068,56;4477
2018-08-09;2018-08-10;colon;1943,37;4476
2018-08-09;2018-08-10;albarellos tx2;6363,14;4475
2018-08-09;2018-08-10;beccar tx2;2369,1;4474
2018-08-09;2018-08-15;lynmartin tx2;2035,58;4473
2018-08-09;2018-08-10;bingocrovara tx2;401,17;4472
2018-08-09;2018-08-15;asamblea tx2;3621,96;4471
2018-08-09;2018-08-14;alberdi tx2;6392,31;4470
2018-08-09;2018-08-14;franco 5827;5078,93;4469
2018-08-09;2018-08-15;rivadavia 18029;9078,2;4455
2018-08-09;2018-08-16;yrigoyen paz;4591,84;4454
2018-08-09;2018-08-16;caseros crovara tx2;6589,46;4452
2018-08-08;2018-08-24;tapiales tx2;4969,83;4441
2018-08-07;2018-08-13;luis lavalle tx2;6955,31;4420
2018-08-07;2018-08-10;libreria stockler;3376,19;4419
2018-08-07;2018-08-10;lopez tx2;4820,94;4418
2018-08-07;2018-08-10;maipu 24 tx2;2273,62;4417
2018-08-07;2018-08-09;xeng tx2;8279,65;4416
2018-08-07;2018-08-09;colon;3778,21;4415
2018-08-07;2018-08-10;san fernando tx2;12516,79;4413
2018-08-07;2018-08-09;beccar tx2;3789,94;4412
2018-08-07;2018-08-14;lalee tx2;2270,8;4410
2018-08-07;2018-08-17;varela calzada tx2;8270,13;4409
2018-08-07;2018-08-13;alsina tx2;3534,45;4408
2018-08-07;2018-08-13;mitre avellaneda tx2;1418,12;4407
2018-08-07;2018-08-13;san wilde tx2;6163,01;4406
2018-08-07;2018-08-13;san jose tx2;1619,37;4405
2018-08-07;2018-08-13;merlo libertador;6089,75;4404
2018-08-06;2018-08-13;vergara tx2;1456,7;4403
2018-08-06;2018-08-09;arribeños 2160;4582,76;4395
2018-08-06;2018-08-15;santos tx2;511,14;4393
2018-08-06;2018-08-09;albarellos tx2;9189,06;4392
2018-08-06;2018-08-14;galicia tx2;6808,38;4391
2018-08-06;2018-08-14;julieta lanus tx2;8602,61;4389
2018-08-06;2018-08-17;glew tx2;8767,97;4388
2018-08-06;2018-08-09;arribeños tx2;6040,96;4387
2018-08-06;2018-08-09;yerbal cabildo tx2;4068,63;4386
2018-08-06;2018-08-09;entre rios tx2;5445,92;4384
2018-08-05;2018-08-07;lafenacional;2343,66;4381
2018-08-05;2018-08-07;catan tx2;1847,9;4379
2018-08-05;2018-08-07;laferrere tx2;3397,21;4378
2018-08-05;2018-08-07;peron 3513 tx2;2496,87;4377
2018-08-02;2018-08-06;vergara tx2;5886,12;4347
2018-08-02;2018-08-09;caseros tx2;3550,75;4346
2018-08-02;2018-08-09;monroe tx2;3533,53;4344
2018-08-02;2018-08-09;pacheco tx2;814,79;4343
2018-08-01;2018-09-10;maipu 24 tx2;1027,58;4331
2018-07-31;2018-08-06;martin merlo;17568,87;4330
2018-07-31;2018-08-06;lujan tx2;2340,58;4329
2018-07-31;2018-08-06;mercedes tx2;9386,65;4327
2018-07-31;2018-08-01;zoe arrecifes;6880,28;4326
2018-07-31;2018-08-06;moron tx2;5902,22;4325
2018-07-31;2018-08-02;pto lacroze;4306,06;4324
2018-07-30;2018-08-07;lafeluro tx2;7202,4;4323
2018-07-30;2018-08-07;tapiales tx2;4384,52;4322
2018-07-30;2018-08-07;arieta 3127 tx2;12256,75;4321
2018-07-30;2018-08-03;asamblea tx2;3879,8;4320
2018-07-30;2018-08-03;juan cesar;10738,53;4319
2018-07-30;2018-08-02;cordoba tx2;4423,1;4318
2018-07-29;2018-08-06;ciudadela tx2;23349,51;4317
2018-07-29;2018-08-02;martin triunvirato;6704,71;4316
2018-07-29;2018-08-02;perfumeria triunvirato;3971,3;4315
2018-07-29;2018-08-02;mitre san martin tx2;3622,98;4314
2018-07-29;2018-08-02;carrillo tx2;1840,83;4313
2018-07-29;2018-08-03;choy tx2;1543,28;4312
2018-07-26;2018-07-30;beiro 4285 tx2;2688,02;4293
2018-07-26;2018-07-30;castillo tx2;3462,4;4283
2018-07-26;2018-08-03;corrientes 2 tx2;2487,12;4282
2018-07-26;2018-08-02;silvio serrano;50803,4;4281
2018-07-26;2018-07-30;lynmartin tx2;3521,66;4280
2018-07-26;2018-08-03;banfield tx2;8813,08;4278
2018-07-26;2018-08-06;marcos paz tx2;12868,29;4277
2018-07-26;2018-08-02;gerardo tx2;1341,2;4276
2018-07-25;2018-07-30;san moron tx2;11083,72;4272
2018-07-24;2018-07-26;jauretche tx2;3993,86;4259
2018-07-24;2018-07-26;juan mansilla tx2;1426,07;4258
2018-07-24;2018-07-26;avellaneda 1961;10173,63;4257
2018-07-24;2018-07-30;soler tx2;13421,67;4256
2018-07-24;2018-07-30;bazar umi;5564,72;4254
2018-07-24;2018-07-26;beiro 4285 tx2;6257,61;4253
2018-07-24;2018-07-26;chacarita tx2;2124,02;4252
2018-07-24;2018-07-26;peron 3513 tx2;552,3;4251
2018-07-24;2018-08-09;palomar;1520,47;4250
2018-07-24;2018-07-26;yrigoyen paz;6729,51;4249
2018-07-23;2018-08-03;rivadavia tx2;3860,51;4239
2018-07-23;2018-08-03;quilmes tx2;10737,35;4238
2018-07-23;2018-07-26;lynmartin tx2;499,74;4236
2018-07-23;2018-08-01;balbin tx2;2809,4;4235
2018-07-23;2018-08-01;san isidro tx2;14793,47;4234
2018-07-23;2018-07-26;pilar miguel tx2;7303,37;4233
2018-07-23;2018-07-26;mosconi belgrano tx2;4182,92;4232
2018-07-23;2018-07-26;carlos calvo tx2;8964,48;4231
2018-07-23;2018-07-26;jose maria moreno tx2;956,23;4230
2018-07-23;2018-07-26;kimi tx2;1480,79;4229
2018-07-20;2018-07-26;3 de febrero tx2;10422,13;4216
2018-07-20;2018-07-26;bingocrovara tx2;2094,23;4215
2018-07-19;2018-07-20;liniers tx2;1856,91;4194
2018-07-19;2018-07-20;independencia tx2;1378,79;4193
2018-07-19;2018-07-20;balbin miguel;11171,82;4192
2018-07-19;2018-07-23;lanuperon tx2;5320,89;4191
2018-07-19;2018-07-23;soler tx2;1829,74;4190
2018-07-19;2018-07-20;ruta 23 tx2;4671,72;4189
2018-07-19;2018-07-26;san arieta;7131,31;4188
2018-07-18;2018-07-20;arribeños 2160;3552,37;4187
2018-07-18;2018-07-23;alsina tx2;2104,99;4186
2018-07-18;2018-07-23;mitre avellaneda tx2;2173,68;4185
2018-07-18;2018-07-19;varela calzada tx2;4508,18;4184
2018-07-17;2018-07-20;santos tx2;7571,41;4165
2018-07-17;2018-07-30;san jose tx2;10822,67;4164
2018-07-17;2018-07-23;asamblea tx2;7040,56;4163
2018-07-17;2018-07-20;pueyrredon tx2;3213,94;4162
2018-07-17;2018-07-20;acoyte tx2;6542,55;4149
2018-07-17;2018-07-23;san wilde tx2;5282,76;4148
2018-07-17;2018-07-23;belgrano tx2;7357,59;4147
2018-07-17;2018-07-20;xeng tx2;596,16;4146
2018-07-17;2018-07-20;CASA CAMI;5628,62;4145
2018-07-16;2018-07-20;moreno tx2;17943,31;4143
2018-07-16;2018-07-17;maipu 24 tx2;2120,33;4142
2018-07-15;2018-07-17;avellaneda 3431;1404,62;4138
2018-07-15;2018-07-18;mitre san martin tx2;9810,12;4137
2018-07-15;2018-07-18;suarez tx2;4574,74;4136
2018-07-15;2018-07-18;estrada tx2;8582,57;4135
2018-07-15;2018-07-18;san martin tx2;4679,16;4134
2018-07-15;2018-07-18;carrillo tx2;10828,47;4133
2018-07-15;2018-07-17;tapiales tx2;1309,58;4132
2018-07-15;2018-07-18;independencia tx2;432,86;4131
2018-07-15;2018-07-17;laferrere tx2;2577,8;4130
2018-07-14;2018-07-20;podesta tx2;4873,07;4129
2018-07-14;2018-07-20;rodriguez tx2;15690,77;4126
2018-07-14;2018-07-20;diego santa fe;7311,92;4125
2018-07-14;2018-07-18;pacheco tx2;23870,27;4124
2018-07-14;2018-07-17;lanus tx2;6156,37;4123
2018-07-12;2018-07-16;cesar;4543,53;4098
2018-07-12;2018-07-16;asamblea tx2;2613,68;4097
2018-07-12;2018-07-17;franco 5827;6710,18;4096
2018-07-12;2018-07-17;alberdi tx2;7280,95;4095
2018-07-12;2018-07-16;veronica tx2;8679,71;4094
2018-07-12;2018-07-16;chacarita tx2;2652,97;4093
2018-07-10;2018-07-16;flores tx2;10049,42;4090
2018-07-10;2018-07-16;urquiza tx2;545,88;4089
2018-07-10;2018-07-16;merlo tx2;19749,16;4088
2018-07-10;2018-07-12;liniers tx2;7130,22;4087
2018-07-10;2018-07-12;rivadavia tx2;2062,12;4086
2018-07-10;2018-07-17;peron 3513 tx2;8590,03;4085
2018-07-10;2018-07-16;palomar;16753,11;4084
2018-07-10;2018-07-16;hurlingham tx2;8857,36;4083
2018-07-10;2018-07-16;lacroze tx2;4806,13;4082
2018-07-10;2018-07-12;glew tx2;1994,12;4081
2018-07-10;2018-07-17;nico lomas tx2;25336,42;4078
2018-07-09;2018-07-12;san moron tx2;2558;4077
2018-07-09;2018-07-12;lucas castillo tx2;3080,77;4058
2018-07-07;2018-07-11;maipu 24 tx2;59,88;4057
2018-07-07;2018-07-10;avellaneda 3431;1295,1;4056
2018-07-07;2018-07-11;lalee tx2;5723,89;4055
2018-07-07;2018-07-12;kimi tx2;1625,67;4054
2018-07-07;2018-07-11;solano tx2;4154,3;4051
2018-07-07;2018-07-11;españa tx2;12944,9;4050
2018-07-05;2018-07-06;xeng tx2;4596,57;4035
2018-07-05;2018-07-06;lin tx2;2797,33;4034
2018-07-05;2018-07-06;cordoba tx2;5609,71;4033
2018-07-05;2018-07-06;peron 3513 tx2;795,31;4032
2018-07-03;2018-07-04;claypole tx2;127,53;4005
2018-07-03;2018-07-04;belgrano tx2;479,42;4003
2018-07-03;2018-07-04;san wilde tx2;1263,21;4001
2018-07-03;2018-07-04;lomas tx2;591,99;3999
2018-07-03;2018-07-06;casares tx2;9116,99;3998
2018-07-03;2018-07-07;lujan tx2;9246,09;3997
2018-07-03;2018-07-10;josecpaz tx2;8433,36;3996
2018-07-03;2018-07-12;castillo tx2;8880,99;3995
2018-07-03;2018-07-11;laoeste tx2;12955,92;3994
2018-07-03;2018-07-06;lynmartin tx2;9241,49;3993
2018-07-03;2018-07-06;yrigoyen paz;2919,66;3992
2018-07-03;2018-07-06;marquez tx2;889,03;3991
2018-07-02;2018-07-05;rivadavia tx2;3170,07;3984
2018-07-02;2018-07-12;tapiales tx2;8118,81;3983
2018-07-01;2018-07-05;lavalle tx2;2737,75;3982
2018-07-01;2018-07-05;santa fe tx2;1998,98;3981
2018-07-01;2018-07-05;jose maria moreno tx2;7742,55;3980
2018-06-30;2018-07-06;soler tx2;8847,25;3979
2018-06-30;2018-07-02;cesar;187,63;3978
2018-06-30;2018-07-03;alsina tx2;1805,15;3977
2018-06-30;2018-07-03;mitre avellaneda tx2;1191,49;3976
2018-06-30;2018-07-03;belgrano tx2;4468,15;3975
2018-06-30;2018-07-03;san wilde tx2;1176,68;3974
2018-06-30;2018-07-04;lanuperon tx2;530,32;3973
2018-06-28;2018-07-05;asamblea tx2;2810,28;3959
2018-06-28;2018-07-02;navarro las heras;6678,33;3958
2018-06-28;2018-07-03;lopez tx2;4429,97;3949
2018-06-28;2018-07-03;maipu 24 tx2;2339,4;3948
2018-06-28;2018-07-06;maipu 62 tx2;13339,93;3946
2018-06-28;2018-07-01;cesar;3774,25;3945
2018-06-28;2018-07-03;lomas tx2;8086,53;3944
2018-06-28;2018-07-03;beccar tx2;1512,47;3943
2018-06-28;2018-07-03;libreria windsor ;840,91;3942
2018-06-28;2018-07-03;avellaneda 3431;5554,73;3941
2018-06-27;2018-07-06;3 de febrero tx2;9602,89;3924
2018-06-27;2018-07-05;olavarria tx2;6132,46;3923
2018-06-27;2018-07-03;claypole tx2;5892,15;3922
2018-06-27;2018-07-02;marcos paz tx2;11594,64;3921
2018-06-26;2018-07-06;herrera celina tx2;2643,19;3920
2018-06-26;2018-07-06;celina tx2;4035,03;3919
2018-06-26;2018-07-02;lafenacional;3240,29;3918
2018-06-23;2018-07-02;laferrere tx2;9332,97;3900
2018-06-23;2018-06-27;luisa tx2;4254,77;3899
2018-06-23;2018-06-26;mercedes tx2;12920,01;3898
2018-06-23;2018-06-27;yerbal cabildo tx2;4688,65;3897
2018-06-21;2018-07-02;catan tx2;7887,75;3886
2018-06-21;2018-07-03;torcuato tx2;8817,29;3885
2018-06-21;2018-06-25;cesar;1123,69;3884
2018-06-21;2018-07-05;corrientes 2 tx2;2669,86;3883
2018-06-21;2018-06-27;lanuperon tx2;24615,12;3882
2018-06-21;2018-06-27;maipu yerbal tx2;8525,78;3881
2018-06-21;2018-06-27;avenida de mayo tx2;5654,52;3879
2018-06-21;2018-06-25;independencia tx2;1302,27;3878
2018-06-21;2018-06-25;martin 2521 tx2;11667,12;3877
2018-06-21;2018-06-27;crovara 1423 tx2;5916,25;3876
2018-06-21;2018-06-27;martelo tx2;7201,66;3875
2018-06-20;2018-06-25;urquiza tx2;5450,92;3854
2018-06-20;2018-06-26;rodriguez tx2;12825,83;3853
2018-06-20;2018-06-26;nestor tx2;8116,95;3852
2018-06-20;2018-06-25;martin triunvirato;7177,76;3851
2018-06-20;2018-06-25;rivadavia 18029;1588,53;3850
2018-06-20;2018-06-22;velez sarsfield tx2;3405,58;3845
2018-06-19;2018-06-27;bingocrovara tx2;6225,65;3844
2018-06-19;2018-06-27;nico lomas tx2;548,34;3843
2018-06-19;2018-06-21;pasteur tx2;567,98;3842
2018-06-18;2018-06-26;moreno tx2;17659,81;3830
2018-06-18;2018-06-26;san moron tx2;5789,82;3817
2018-06-18;2018-06-26;moron tx2;4217,1;3816
2018-06-18;2018-06-27;lanus tx2;2467,55;3815
2018-06-17;2018-06-25;kimi tx2;3110,76;3803
2018-06-17;2018-06-22;suarez tx2;454,9;3794
2018-06-15;2018-06-25;la terminal;20033,98;3793
2018-06-15;2018-06-22;caseros crovara tx2;5667,3;3792
2018-06-15;2018-06-21;vergara tx2;18690,24;3791
2018-06-15;2018-06-21;jauretche tx2;8326,46;3790
2018-06-15;2018-06-21;big store;4869,09;3788
2018-06-15;2018-06-22;libreria stockler;3378,68;3787
2018-06-15;2018-06-21;jhonny grand bourg tx2;4383,79;3786
2018-06-15;2018-06-15;santos tx2;843,96;3784
2018-06-14;2018-06-21;yrigoyen paz;7095,4;3773
2018-06-14;2018-06-22;beccar tx2;1324,69;3772
2018-06-14;2018-06-20;galicia tx2;6514,06;3771
2018-06-14;2018-06-20;san wilde tx2;12076,11;3770
2018-06-13;2018-06-20;entre rios tx2;5558,62;3768
2018-06-13;2018-06-15;arribeños tx2;3930,94;3767
2018-06-13;2018-06-15;cobo tx2;7640,45;3766
